id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1375366026918031362,MarkLeeSoloPls,"RT @ChinaConSydney: Facts about #XinjiangCotton: nearly 70% of cotton is harvested mechanically. The accusations of ""forced labor"" in #Xinjiang are based on disinformation.

https://t.co/OjElyhgUPe",Fri Mar 26 08:36:28 +0000 2021,26/03/2021 08:36:28,,,,,827179627152076800,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1281018152365719552/UQRnohkp_normal.jpg,9,166,,http://twitter.com/MarkLeeSoloPls/statuses/1375366026918031362,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[32,47]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ChinaConSydney"",""name"":""Chinese Consulate General in Sydney"",""id"":1253534354032087000,""id_str"":""1253534354032087041"",""indices"":[3,18]}],""urls"":[]}"
1375365969137307651,t_toghrul,#Uyghurs #UyghursSupporHM #XinjiangCotton #Xingjiang #UyghurForcedLabour #UK #UnitedKingdom #China #Chinese https://t.co/OEjqF6QhLT,Fri Mar 26 08:36:14 +0000 2021,26/03/2021 08:36:14,,,,,748963826,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1349497545802866689/qRDhQs38_normal.jpg,281,87,,http://twitter.com/t_toghrul/statuses/1375365969137307651,"{""hashtags"":[{""text"":""Uyghurs"",""indices"":[0,8]},{""text"":""UyghursSupporHM"",""indices"":[9,25]},{""text"":""XinjiangCotton"",""indices"":[26,41]},{""text"":""Xingjiang"",""indices"":[42,52]},{""text"":""UyghurForcedLabour"",""indices"":[53,72]},{""text"":""UK"",""indices"":[73,76]},{""text"":""UnitedKingdom"",""indices"":[77,91]},{""text"":""China"",""indices"":[92,98]},{""text"":""Chinese"",""indices"":[99,107]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/OEjqF6QhLT"",""expanded_url"":""https://twitter.com/Nus_Ghani/status/1375335600094646276"",""display_url"":""twitter.com/Nus_Ghani/stat…"",""indices"":[108,131]}]}"
1375365822605111298,Stanwwk,"RT @nathanlawkc: Chinese Artists are showing loyalty by supporting #Xinjiangcotton
In other words, they’re in support of
Genocide behaviors/ Crimes against humanity
Mass detention
Sexual abuses
Ethnic cleansing 
Religious persecution
Forced Abortion

All these atrocities.
Disgusting.",Fri Mar 26 08:35:39 +0000 2021,26/03/2021 08:35:39,,,,,2393694559,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1275772556767899648/Yq5Rh4Wk_normal.jpg,23,5,,http://twitter.com/Stanwwk/statuses/1375365822605111298,"{""hashtags"":[{""text"":""Xinjiangcotton"",""indices"":[67,82]}],""symbols"":[],""user_mentions"":[{""screen_name"":""nathanlawkc"",""name"":""Nathan Law 羅冠聰"",""id"":735811158469423100,""id_str"":""735811158469423105"",""indices"":[3,15]}],""urls"":[]}"
1375365780993236993,macy8134,"#XinjiangCotton #China 
By the way, one of my college roommates is Uyghur. The shit you American media make up is not worth a damn in their eyes.",Fri Mar 26 08:35:29 +0000 2021,26/03/2021 08:35:29,,,,,1356539830805516288,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1356553511668862976/igCAfYJQ_normal.jpg,2,34,,http://twitter.com/macy8134/statuses/1375365780993236993,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[0,15]},{""text"":""China"",""indices"":[16,22]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1375365641260032010,NQnXyRyi9ZIp5Gs,RT @guojimanping: #国际漫评 【“美国剧本”】实锤！在新疆制造动乱，美国蓄谋已久！#Xinjiang #XinjiangCotton #America https://t.co/vgJmnszatD,Fri Mar 26 08:34:56 +0000 2021,26/03/2021 08:34:56,,,,,1162054576993792000,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1162054765699686403/cfGNnPXl_normal.jpg,,2,,http://twitter.com/NQnXyRyi9ZIp5Gs/statuses/1375365641260032010,"{""hashtags"":[{""text"":""国际漫评"",""indices"":[18,23]},{""text"":""Xinjiang"",""indices"":[50,59]},{""text"":""XinjiangCotton"",""indices"":[60,75]},{""text"":""America"",""indices"":[76,84]}],""symbols"":[],""user_mentions"":[{""screen_name"":""guojimanping"",""name"":""国际漫评"",""id"":1293795739227705300,""id_str"":""1293795739227705345"",""indices"":[3,16]}],""urls"":[],""media"":[{""id"":1375359299224961000,""id_str"":""1375359299224961029"",""indices"":[85,108],""media_url"":""http://pbs.twimg.com/media/ExZB_uTVgAUKTN-.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ExZB_uTVgAUKTN-.jpg"",""url"":""https://t.co/vgJmnszatD"",""display_url"":""pic.twitter.com/vgJmnszatD"",""expanded_url"":""https://twitter.com/guojimanping/status/1375359406188060672/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":1200,""h"":848,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":2048,""h"":1448,""resize"":""fit""},""small"":{""w"":680,""h"":481,""resize"":""fit""}},""source_status_id"":1375359406188060700,""source_status_id_str"":""1375359406188060672"",""source_user_id"":1293795739227705300,""source_user_id_str"":""1293795739227705345""}]}"
1375365587560407047,China24Official,"When CGTN visited one of #HM's flagship stores in downtown Beijing Thursday afternoon, the store was almost empty. A passerby told CGTN that she's shopping elsewhere for now. #XinjiangCotton #Xinjiang https://t.co/ywP5gc40MI",Fri Mar 26 08:34:43 +0000 2021,26/03/2021 08:34:43,,,,,1181917144331587584,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1352540179416764416/BfhVSX2W_normal.jpg,1826,217,Beijing,http://twitter.com/China24Official/statuses/1375365587560407047,"{""hashtags"":[{""text"":""HM"",""indices"":[25,28]},{""text"":""XinjiangCotton"",""indices"":[175,190]},{""text"":""Xinjiang"",""indices"":[191,200]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1375364948444860400,""id_str"":""1375364948444860423"",""indices"":[201,224],""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1375364948444860423/pu/img/yGTJzGdzhR1j_Zm3.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1375364948444860423/pu/img/yGTJzGdzhR1j_Zm3.jpg"",""url"":""https://t.co/ywP5gc40MI"",""display_url"":""pic.twitter.com/ywP5gc40MI"",""expanded_url"":""https://twitter.com/China24Official/status/1375365587560407047/video/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""large"":{""w"":1280,""h"":720,""resize"":""fit""}}}]}"
1375365444618518534,LakeyBe2,"2021.3.26
外交部发言人华春莹在外交部例行记者会给记者播视频披露美方涉疆阴谋完整视频。扩散真相！
美方真是恬不知耻！
#xinjiang #XinjiangCotton https://t.co/tviDrgjcRp",Fri Mar 26 08:34:09 +0000 2021,26/03/2021 08:34:09,,,,,1256766143152472064,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1327141578247450624/y_Y2MW4V_normal.jpg,2105,123,,http://twitter.com/LakeyBe2/statuses/1375365444618518534,"{""hashtags"":[{""text"":""xinjiang"",""indices"":[63,72]},{""text"":""XinjiangCotton"",""indices"":[73,88]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1375365350783557600,""id_str"":""1375365350783557633"",""indices"":[89,112],""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1375365350783557633/pu/img/0tBsUwhfw_GzA0iC.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1375365350783557633/pu/img/0tBsUwhfw_GzA0iC.jpg"",""url"":""https://t.co/tviDrgjcRp"",""display_url"":""pic.twitter.com/tviDrgjcRp"",""expanded_url"":""https://twitter.com/LakeyBe2/status/1375365444618518534/video/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":832,""h"":480,""resize"":""fit""},""medium"":{""w"":832,""h"":480,""resize"":""fit""},""small"":{""w"":680,""h"":392,""resize"":""fit""}}}]}"
1375365430437507075,gingerkitkat2,RT @yicaichina: Shares of Li-Ning jumped by 7.3% after the Chinese sporting goods maker labeled some of its clothes with #XinjiangCotton tags and appointed artist #XiaoZhan as its global brand ambassador. its market cap exceeded HKD20 billion (USD2.6 billion). @xiaozhanfanclub https://t.co/5KvqjQU1RV,Fri Mar 26 08:34:06 +0000 2021,26/03/2021 08:34:06,,,,,1323986383896080385,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1366251451517861888/Xbi2dLf__normal.jpg,1,15,,http://twitter.com/gingerkitkat2/statuses/1375365430437507075,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[121,136]}],""symbols"":[],""user_mentions"":[{""screen_name"":""yicaichina"",""name"":""Yicai Global 第一财经"",""id"":714684004495204400,""id_str"":""714684004495204352"",""indices"":[3,14]}],""urls"":[]}"
1375365420224442375,ngonggau,RT @BuminSian: Must see!!! Real ethnic tensions and clashes over #XinjiangCotton  resulting #UyghurGenocide  in Urumqi. https://t.co/kfKQO46NBj,Fri Mar 26 08:34:03 +0000 2021,26/03/2021 08:34:03,,,,,1126601842467540992,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1126650722987044864/gwJ6Ef50_normal.png,1032,4288,天水。圍城,http://twitter.com/ngonggau/statuses/1375365420224442375,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[65,80]},{""text"":""UyghurGenocide"",""indices"":[92,107]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BuminSian"",""name"":""SianBumin"",""id"":1240412331768565800,""id_str"":""1240412331768565760"",""indices"":[3,13]}],""urls"":[]}"
1375365387261468674,MarkLeeSoloPls,"RT @Mango_Press_: Dilraba Dilmurat, A Uyghur Celebrity, has terminated working with #Adidas after they follow Adrian Zenz's lies about #XinjiangCotton &amp; her people.

#USBoycott #Xinjiang #ByeFelicia https://t.co/9S4qynqFlj",Fri Mar 26 08:33:56 +0000 2021,26/03/2021 08:33:56,,,,,827179627152076800,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1281018152365719552/UQRnohkp_normal.jpg,9,166,,http://twitter.com/MarkLeeSoloPls/statuses/1375365387261468674,"{""hashtags"":[{""text"":""Adidas"",""indices"":[84,91]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Mango_Press_"",""name"":""Mango Press 🥭"",""id"":1309813777991372800,""id_str"":""1309813777991372802"",""indices"":[3,16]}],""urls"":[]}"
1375365251579981824,Sila11375598,RT @yicaichina: Shares of Li-Ning jumped by 7.3% after the Chinese sporting goods maker labeled some of its clothes with #XinjiangCotton tags and appointed artist #XiaoZhan as its global brand ambassador. its market cap exceeded HKD20 billion (USD2.6 billion). @xiaozhanfanclub https://t.co/5KvqjQU1RV,Fri Mar 26 08:33:23 +0000 2021,26/03/2021 08:33:23,,,,,1295422478869766144,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1356671069105639430/d0lvV6Gq_normal.jpg,34,50,Sarajevo,http://twitter.com/Sila11375598/statuses/1375365251579981824,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[121,136]}],""symbols"":[],""user_mentions"":[{""screen_name"":""yicaichina"",""name"":""Yicai Global 第一财经"",""id"":714684004495204400,""id_str"":""714684004495204352"",""indices"":[3,14]}],""urls"":[]}"
1375365150115438598,DauDauDongWan,"RT @badiucao: BOYCOTT #XinjiangCotton 
STOP #UyghurForcedLabour 
SANCTION CHINA FOR #UyghurGenocide 
FREE #Uyghurs FROM CCP'S #ConcentrationCamps https://t.co/X7OkmbovqZ",Fri Mar 26 08:32:59 +0000 2021,26/03/2021 08:32:59,,,,,856840265218371588,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1169261530568724483/i2NcPSkU_normal.jpg,25,102,HongKonger,http://twitter.com/DauDauDongWan/statuses/1375365150115438598,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[22,37]},{""text"":""UyghurForcedLabour"",""indices"":[44,63]},{""text"":""UyghurGenocide"",""indices"":[84,99]},{""text"":""Uyghurs"",""indices"":[106,114]}],""symbols"":[],""user_mentions"":[{""screen_name"":""badiucao"",""name"":""巴丢草 Badiucao"",""id"":267695291,""id_str"":""267695291"",""indices"":[3,12]}],""urls"":[]}"
1375365130519597060,whynosignal,RT @shou30jin: Xinjiang cotton is only one of the bargaining chips used by some US politicians in China-US relations. #Xinjiang #Xinjiangcotton #ChinaUS https://t.co/uBLApeNK86,Fri Mar 26 08:32:54 +0000 2021,26/03/2021 08:32:54,,,,,331489414,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1265657950514765824/5qcEnJob_normal.jpg,1845,1688,Contango,http://twitter.com/whynosignal/statuses/1375365130519597060,"{""hashtags"":[{""text"":""Xinjiang"",""indices"":[118,127]}],""symbols"":[],""user_mentions"":[{""screen_name"":""shou30jin"",""name"":""Zhang Shaowei"",""id"":1365119815,""id_str"":""1365119815"",""indices"":[3,13]}],""urls"":[]}"
1375365114094891011,HCTaiwan,"RT @nathanlawkc: Chinese Artists are showing loyalty by supporting #Xinjiangcotton
In other words, they’re in support of
Genocide behaviors/ Crimes against humanity
Mass detention
Sexual abuses
Ethnic cleansing 
Religious persecution
Forced Abortion

All these atrocities.
Disgusting.",Fri Mar 26 08:32:50 +0000 2021,26/03/2021 08:32:50,,,,,2875684552,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1186004007388680192/giwIQYaD_normal.jpg,156,386,"Ile-de-France, France",http://twitter.com/HCTaiwan/statuses/1375365114094891011,"{""hashtags"":[{""text"":""Xinjiangcotton"",""indices"":[67,82]}],""symbols"":[],""user_mentions"":[{""screen_name"":""nathanlawkc"",""name"":""Nathan Law 羅冠聰"",""id"":735811158469423100,""id_str"":""735811158469423105"",""indices"":[3,15]}],""urls"":[]}"
1375365066980229122,MarkLeeSoloPls,"RT @JarilarZhao: #XinjiangCotton
I support Xinjiang cotton
Anti BCI！ https://t.co/NCxrHwG4w5",Fri Mar 26 08:32:39 +0000 2021,26/03/2021 08:32:39,,,,,827179627152076800,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1281018152365719552/UQRnohkp_normal.jpg,9,166,,http://twitter.com/MarkLeeSoloPls/statuses/1375365066980229122,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[17,32]}],""symbols"":[],""user_mentions"":[{""screen_name"":""JarilarZhao"",""name"":""Anti- BCI_official"",""id"":4904336182,""id_str"":""4904336182"",""indices"":[3,15]}],""urls"":[],""media"":[{""id"":1375004137251688400,""id_str"":""1375004137251688450"",""indices"":[69,92],""media_url"":""http://pbs.twimg.com/media/ExT--k2UUAIOBvW.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ExT--k2UUAIOBvW.jpg"",""url"":""https://t.co/NCxrHwG4w5"",""display_url"":""pic.twitter.com/NCxrHwG4w5"",""expanded_url"":""https://twitter.com/JarilarZhao/status/1375004146537951233/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":680,""h"":662,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":1167,""resize"":""fit""},""large"":{""w"":1549,""h"":1507,""resize"":""fit""}},""source_status_id"":1375004146537951200,""source_status_id_str"":""1375004146537951233"",""source_user_id"":4904336182,""source_user_id_str"":""4904336182""}]}"
1375365013351788544,zpookz,RT @yicaichina: Shares of Li-Ning jumped by 7.3% after the Chinese sporting goods maker labeled some of its clothes with #XinjiangCotton tags and appointed artist #XiaoZhan as its global brand ambassador. its market cap exceeded HKD20 billion (USD2.6 billion). @xiaozhanfanclub https://t.co/5KvqjQU1RV,Fri Mar 26 08:32:26 +0000 2021,26/03/2021 08:32:26,,,,,126258803,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",http://pbs.twimg.com/profile_images/1369841125415030785/iGasL-8n_normal.jpg,67,226,,http://twitter.com/zpookz/statuses/1375365013351788544,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[121,136]}],""symbols"":[],""user_mentions"":[{""screen_name"":""yicaichina"",""name"":""Yicai Global 第一财经"",""id"":714684004495204400,""id_str"":""714684004495204352"",""indices"":[3,14]}],""urls"":[]}"
1375364910742265859,MyEyez15,RT @yicaichina: Shares of Li-Ning jumped by 7.3% after the Chinese sporting goods maker labeled some of its clothes with #XinjiangCotton tags and appointed artist #XiaoZhan as its global brand ambassador. its market cap exceeded HKD20 billion (USD2.6 billion). @xiaozhanfanclub https://t.co/5KvqjQU1RV,Fri Mar 26 08:32:02 +0000 2021,26/03/2021 08:32:02,,,,,946737134685130753,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1360467076603781121/3YOzr-sK_normal.jpg,13,7,,http://twitter.com/MyEyez15/statuses/1375364910742265859,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[121,136]}],""symbols"":[],""user_mentions"":[{""screen_name"":""yicaichina"",""name"":""Yicai Global 第一财经"",""id"":714684004495204400,""id_str"":""714684004495204352"",""indices"":[3,14]}],""urls"":[]}"
1375364852357554180,xxzhans,RT @yicaichina: Shares of Li-Ning jumped by 7.3% after the Chinese sporting goods maker labeled some of its clothes with #XinjiangCotton tags and appointed artist #XiaoZhan as its global brand ambassador. its market cap exceeded HKD20 billion (USD2.6 billion). @xiaozhanfanclub https://t.co/5KvqjQU1RV,Fri Mar 26 08:31:48 +0000 2021,26/03/2021 08:31:48,,,,,1289892619510616064,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1373969736590000137/OZFKHlYm_normal.jpg,914,728,,http://twitter.com/xxzhans/statuses/1375364852357554180,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[121,136]}],""symbols"":[],""user_mentions"":[{""screen_name"":""yicaichina"",""name"":""Yicai Global 第一财经"",""id"":714684004495204400,""id_str"":""714684004495204352"",""indices"":[3,14]}],""urls"":[]}"
1375364708992159745,MarkLeeSoloPls,"RT @spyropic: #XinjiangCotton 
These are people in China talking about their experiences with Xinjiang Cotton and other agricultural products.
I just simply translated them in English.
Please listen to the voice from people who really been thru this but not being manipulated by the media. https://t.co/qJvSBDGUyn",Fri Mar 26 08:31:14 +0000 2021,26/03/2021 08:31:14,,,,,827179627152076800,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1281018152365719552/UQRnohkp_normal.jpg,9,166,,http://twitter.com/MarkLeeSoloPls/statuses/1375364708992159745,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[14,29]}],""symbols"":[],""user_mentions"":[{""screen_name"":""spyropic"",""name"":""spyropic"",""id"":1187356505038831600,""id_str"":""1187356505038831616"",""indices"":[3,12]}],""urls"":[]}"
1375364420654800898,StealthMother,"Thank you @Nike @hm @Burberry @UQAmbassadors for taking the morally right, commercially sensitive decision to distance yourselves from #XUAR and #XinjiangCotton. Customers will remember and reward your ethical stance.",Fri Mar 26 08:30:05 +0000 2021,26/03/2021 08:30:05,,,,,1246672920,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1242496743826239488/GkkQIES8_normal.jpg,82,166,,http://twitter.com/StealthMother/statuses/1375364420654800898,"{""hashtags"":[{""text"":""XUAR"",""indices"":[135,140]},{""text"":""XinjiangCotton"",""indices"":[145,160]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Nike"",""name"":""Nike"",""id"":415859364,""id_str"":""415859364"",""indices"":[10,15]},{""screen_name"":""hm"",""name"":""H&M"",""id"":14399483,""id_str"":""14399483"",""indices"":[16,19]},{""screen_name"":""Burberry"",""name"":""Burberry"",""id"":47459700,""id_str"":""47459700"",""indices"":[20,29]},{""screen_name"":""UQAmbassadors"",""name"":""UNIQLO_Ambassadors"",""id"":1090153076529324000,""id_str"":""1090153076529324032"",""indices"":[30,44]}],""urls"":[]}"
1375364368175562753,BeijingEye,有視頻有真相！航拍新疆機械化采棉現場 Aerial photography of #Xinjiang mechanized #cotton picking site. #新疆 #新疆棉花 #China #XinJiangcotton #BCI  https://t.co/Y0L9UQHiUx 来自 @YouTube,Fri Mar 26 08:29:53 +0000 2021,26/03/2021 08:29:53,,,,,1166906790136598528,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1167041617078829056/AwIdd2WH_normal.jpg,48,52,"北京, 中华人民共和国",http://twitter.com/BeijingEye/statuses/1375364368175562753,"{""hashtags"":[{""text"":""Xinjiang"",""indices"":[41,50]},{""text"":""cotton"",""indices"":[62,69]},{""text"":""新疆"",""indices"":[84,87]},{""text"":""新疆棉花"",""indices"":[88,93]},{""text"":""China"",""indices"":[94,100]},{""text"":""XinJiangcotton"",""indices"":[101,116]},{""text"":""BCI"",""indices"":[117,121]}],""symbols"":[],""user_mentions"":[{""screen_name"":""YouTube"",""name"":""YouTube"",""id"":10228272,""id_str"":""10228272"",""indices"":[150,158]}],""urls"":[{""url"":""https://t.co/Y0L9UQHiUx"",""expanded_url"":""https://youtu.be/Gqqf-W9lCCY"",""display_url"":""youtu.be/Gqqf-W9lCCY"",""indices"":[123,146]}]}"
1375364356997718018,lomicchi,"@WSJ US rules = international rules? 
Hmmm since when? And how many countries acknowledge that?

Btw why am I not surprised #USA is behind #XinjiangCotton propaganda again? They say you can never teach an old dog new tricks, so true!

https://t.co/2sN1ehkcdT",Fri Mar 26 08:29:50 +0000 2021,26/03/2021 08:29:50,,,3108351,WSJ,46542925,1375243630437359621,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/259401287/Yoga_normal.jpg,98,114,Hong Kong,http://twitter.com/lomicchi/statuses/1375364356997718018,"{""hashtags"":[{""text"":""USA"",""indices"":[124,128]},{""text"":""XinjiangCotton"",""indices"":[139,154]}],""symbols"":[],""user_mentions"":[{""screen_name"":""WSJ"",""name"":""The Wall Street Journal"",""id"":3108351,""id_str"":""3108351"",""indices"":[0,4]}],""urls"":[{""url"":""https://t.co/2sN1ehkcdT"",""expanded_url"":""https://twitter.com/taro_taylor/status/1375299902897446912?s=20"",""display_url"":""twitter.com/taro_taylor/st…"",""indices"":[235,258]}]}"
1375364287099641862,adamshau,RT @SpokespersonCHN: #XinjiangCotton is clear and innocent. https://t.co/vGBTbt5f1E,Fri Mar 26 08:29:33 +0000 2021,26/03/2021 08:29:33,,,,,1298901570311118848,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1365139744326258692/MSIqo3sj_normal.jpg,1,17,,http://twitter.com/adamshau/statuses/1375364287099641862,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[21,36]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SpokespersonCHN"",""name"":""Hua Chunying 华春莹"",""id"":1183698123719200800,""id_str"":""1183698123719200768"",""indices"":[3,19]}],""urls"":[],""media"":[{""id"":1375046717083545600,""id_str"":""1375046717083545601"",""indices"":[60,83],""media_url"":""http://pbs.twimg.com/media/ExUltDFU8AEgwO1.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ExUltDFU8AEgwO1.jpg"",""url"":""https://t.co/vGBTbt5f1E"",""display_url"":""pic.twitter.com/vGBTbt5f1E"",""expanded_url"":""https://twitter.com/SpokespersonCHN/status/1375046805440827392/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1200,""h"":675,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""}},""source_status_id"":1375046805440827400,""source_status_id_str"":""1375046805440827392"",""source_user_id"":1183698123719200800,""source_user_id_str"":""1183698123719200768""}]}"
1375364240723169286,xingbrows,"RT @spyropic: #XinjiangCotton 
These are people in China talking about their experiences with Xinjiang Cotton and other agricultural products.
I just simply translated them in English.
Please listen to the voice from people who really been thru this but not being manipulated by the media. https://t.co/qJvSBDGUyn",Fri Mar 26 08:29:22 +0000 2021,26/03/2021 08:29:22,,,,,1056173970267897858,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1370318161757708292/FgivMXEg_normal.jpg,1559,551,191215 grandline sz ➰ s/h 20,http://twitter.com/xingbrows/statuses/1375364240723169286,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[14,29]}],""symbols"":[],""user_mentions"":[{""screen_name"":""spyropic"",""name"":""spyropic"",""id"":1187356505038831600,""id_str"":""1187356505038831616"",""indices"":[3,12]}],""urls"":[]}"
1375364225850355712,CeciliaNTDNews,"RT @johannylander: ""Pekings strategi är tydlig: förneka att människobrott äger rum."" #HM #XinjiangCotton #Genocide  https://t.co/KLthOqAOOU",Fri Mar 26 08:29:19 +0000 2021,26/03/2021 08:29:19,,,,,859482300,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/2676145803/51667f147d7c3b9a1a012dea2c81ba08_normal.jpeg,1440,782,Stockholm,http://twitter.com/CeciliaNTDNews/statuses/1375364225850355712,"{""hashtags"":[{""text"":""HM"",""indices"":[85,88]},{""text"":""XinjiangCotton"",""indices"":[89,104]},{""text"":""Genocide"",""indices"":[105,114]}],""symbols"":[],""user_mentions"":[{""screen_name"":""johannylander"",""name"":""Johan Nylander"",""id"":17943627,""id_str"":""17943627"",""indices"":[3,17]}],""urls"":[{""url"":""https://t.co/KLthOqAOOU"",""expanded_url"":""https://www.di.se/nyheter/bedomare-dodforklarar-kinas-eu-avtal-efter-h-m-attacker/"",""display_url"":""di.se/nyheter/bedoma…"",""indices"":[116,139]}]}"
